item_id,timestamp,price,quantity,ma_1h,ma_6h,ma_24h,volatility_24h,price_change_1h,target_next_price
15115,2025-11-19 14:52:33,620000,3,620000.0,620000.0,620000.0,0.0,0.0,620000.0
15116,2025-11-19 14:52:33,240752200,2,240752200.0,240752200.0,240752200.0,0.0,0.0,240752200.0
15117,2025-11-19 14:52:33,98006400,5,98006400.0,98006400.0,98006400.0,0.0,0.0,98006400.0
15118,2025-11-19 14:52:33,150000000,3,150000000.0,150000000.0,150000000.0,0.0,0.0,150000000.0
15119,2025-11-19 14:52:33,83349200,1,83349200.0,83349200.0,83349200.0,0.0,0.0,83349200.0
15120,2025-11-19 14:52:33,39172400,5,39172400.0,39172400.0,39172400.0,0.0,0.0,39172400.0
15121,2025-11-19 14:52:33,2007336400,2,2007336400.0,2007336400.0,2007336400.0,0.0,0.0,2007336400.0
15122,2025-11-19 14:52:33,38574900,1,38574900.0,38574900.0,38574900.0,0.0,0.0,38574900.0
15124,2025-11-19 14:52:33,213809800,3,213809800.0,213809800.0,213809800.0,0.0,0.0,213809800.0
15125,2025-11-19 14:52:33,558191800,1,558191800.0,558191800.0,558191800.0,0.0,0.0,558191800.0
15126,2025-11-19 14:52:33,330419500,2,330419500.0,330419500.0,330419500.0,0.0,0.0,330419500.0
15127,2025-11-19 14:52:33,105554900,1,105554900.0,105554900.0,105554900.0,0.0,0.0,105554900.0
15129,2025-11-19 14:52:33,183729800,1,183729800.0,183729800.0,183729800.0,0.0,0.0,183729800.0
15130,2025-11-19 14:52:33,55832500,4,55832500.0,55832500.0,55832500.0,0.0,0.0,55832500.0
15131,2025-11-19 14:52:33,34609200,2,34609200.0,34609200.0,34609200.0,0.0,0.0,34609200.0
15132,2025-11-19 14:52:33,684088000,1,684088000.0,684088000.0,684088000.0,0.0,0.0,684088000.0
15133,2025-11-19 14:52:33,135783000,4,135783000.0,135783000.0,135783000.0,0.0,0.0,135783000.0
15135,2025-11-19 14:52:33,104988300,4,104988300.0,104988300.0,104988300.0,0.0,0.0,104988300.0
15136,2025-11-19 14:52:33,100701400,1,100701400.0,100701400.0,100701400.0,0.0,0.0,100701400.0
15137,2025-11-19 14:52:33,18794600,1,18794600.0,18794600.0,18794600.0,0.0,0.0,18794600.0
15138,2025-11-19 14:52:33,17001000,12,17001000.0,17001000.0,17001000.0,0.0,0.0,17001000.0
15139,2025-11-19 14:52:33,1093600,6,1093600.0,1093600.0,1093600.0,0.0,0.0,1093600.0
15140,2025-11-19 14:52:33,1980000,6,1980000.0,1980000.0,1980000.0,0.0,0.0,1980000.0
15142,2025-11-19 14:52:33,5252800,2,5252800.0,5252800.0,5252800.0,0.0,0.0,5252800.0
15143,2025-11-19 14:52:33,40003400,2,40003400.0,40003400.0,40003400.0,0.0,0.0,40003400.0
15144,2025-11-19 14:52:33,22965800,2,22965800.0,22965800.0,22965800.0,0.0,0.0,22965800.0
15146,2025-11-19 14:52:33,1993000,1,1993000.0,1993000.0,1993000.0,0.0,0.0,1993000.0
15147,2025-11-19 14:52:33,62282200,3,62282200.0,62282200.0,62282200.0,0.0,0.0,62282200.0
15148,2025-11-19 14:52:33,4694000,3,4694000.0,4694000.0,4694000.0,0.0,0.0,4694000.0
15151,2025-11-19 14:52:33,32177800,4,32177800.0,32177800.0,32177800.0,0.0,0.0,32177800.0
15152,2025-11-19 14:52:33,6948700,3,6948700.0,6948700.0,6948700.0,0.0,0.0,6948700.0
15153,2025-11-19 14:52:33,10670000,1,10670000.0,10670000.0,10670000.0,0.0,0.0,10670000.0
15154,2025-11-19 14:52:33,42817100,2,42817100.0,42817100.0,42817100.0,0.0,0.0,42817100.0
15155,2025-11-19 14:52:33,51328600,4,51328600.0,51328600.0,51328600.0,0.0,0.0,51328600.0
15156,2025-11-19 14:52:33,12819400,1,12819400.0,12819400.0,12819400.0,0.0,0.0,12819400.0
15157,2025-11-19 14:52:33,40008400,2,40008400.0,40008400.0,40008400.0,0.0,0.0,40008400.0
15158,2025-11-19 14:52:33,1004900,2,1004900.0,1004900.0,1004900.0,0.0,0.0,1004900.0
15160,2025-11-19 14:52:33,35968300,1,35968300.0,35968300.0,35968300.0,0.0,0.0,35968300.0
15161,2025-11-19 14:52:33,23882500,3,23882500.0,23882500.0,23882500.0,0.0,0.0,23882500.0
15162,2025-11-19 14:52:33,880200,3,880200.0,880200.0,880200.0,0.0,0.0,880200.0
15163,2025-11-19 14:52:33,21993000,4,21993000.0,21993000.0,21993000.0,0.0,0.0,21993000.0
15164,2025-11-19 14:52:33,80666100,3,80666100.0,80666100.0,80666100.0,0.0,0.0,80666100.0
15165,2025-11-19 14:52:33,30444400,3,30444400.0,30444400.0,30444400.0,0.0,0.0,30444400.0
15166,2025-11-19 14:52:33,35184400,3,35184400.0,35184400.0,35184400.0,0.0,0.0,35184400.0
15167,2025-11-19 14:52:33,15306900,2,15306900.0,15306900.0,15306900.0,0.0,0.0,15306900.0
15170,2025-11-19 14:52:33,45261400,3,45261400.0,45261400.0,45261400.0,0.0,0.0,45261400.0
15171,2025-11-19 14:52:33,35397200,4,35397200.0,35397200.0,35397200.0,0.0,0.0,35397200.0
15172,2025-11-19 14:52:33,9999900,2,9999900.0,9999900.0,9999900.0,0.0,0.0,9999900.0
15173,2025-11-19 14:52:33,10005000,4,10005000.0,10005000.0,10005000.0,0.0,0.0,10005000.0
15174,2025-11-19 14:52:33,37656400,4,37656400.0,37656400.0,37656400.0,0.0,0.0,37656400.0
15175,2025-11-19 14:52:33,12246200,2,12246200.0,12246200.0,12246200.0,0.0,0.0,12246200.0
15176,2025-11-19 14:52:33,23478300,6,23478300.0,23478300.0,23478300.0,0.0,0.0,23478300.0
15177,2025-11-19 14:52:33,22256200,3,22256200.0,22256200.0,22256200.0,0.0,0.0,22256200.0
15178,2025-11-19 14:52:33,21823100,2,21823100.0,21823100.0,21823100.0,0.0,0.0,21823100.0
15179,2025-11-19 14:52:33,161785200,2,161785200.0,161785200.0,161785200.0,0.0,0.0,161785200.0
15180,2025-11-19 14:52:33,99267900,1,99267900.0,99267900.0,99267900.0,0.0,0.0,99267900.0
15182,2025-11-19 14:52:33,71131900,4,71131900.0,71131900.0,71131900.0,0.0,0.0,71131900.0
15183,2025-11-19 14:52:33,35621600,2,35621600.0,35621600.0,35621600.0,0.0,0.0,35621600.0
15184,2025-11-19 14:52:33,9990100,1,9990100.0,9990100.0,9990100.0,0.0,0.0,9990100.0
15185,2025-11-19 14:52:33,153522000,2,153522000.0,153522000.0,153522000.0,0.0,0.0,153522000.0
15186,2025-11-19 14:52:33,1999900,2,1999900.0,1999900.0,1999900.0,0.0,0.0,1999900.0
15187,2025-11-19 14:52:33,6435400,2,6435400.0,6435400.0,6435400.0,0.0,0.0,6435400.0
15188,2025-11-19 14:52:33,139098700,2,139098700.0,139098700.0,139098700.0,0.0,0.0,139098700.0
15189,2025-11-19 14:52:33,414582000,1,414582000.0,414582000.0,414582000.0,0.0,0.0,414582000.0
15190,2025-11-19 14:52:33,139136200,1,139136200.0,139136200.0,139136200.0,0.0,0.0,139136200.0
15191,2025-11-19 14:52:33,990000,3,990000.0,990000.0,990000.0,0.0,0.0,990000.0
15193,2025-11-19 14:52:33,5906000,2,5906000.0,5906000.0,5906000.0,0.0,0.0,5906000.0
15194,2025-11-19 14:52:33,110797300,1,110797300.0,110797300.0,110797300.0,0.0,0.0,110797300.0
15195,2025-11-19 14:52:33,12981800,1,12981800.0,12981800.0,12981800.0,0.0,0.0,12981800.0
15210,2025-11-19 14:52:33,589900,1,589900.0,589900.0,589900.0,0.0,0.0,589900.0
15211,2025-11-19 14:52:33,220000000,5,220000000.0,220000000.0,220000000.0,0.0,0.0,220000000.0
15212,2025-11-19 14:52:33,3309400,2,3309400.0,3309400.0,3309400.0,0.0,0.0,3309400.0
15213,2025-11-19 14:52:33,589900,8,589900.0,589900.0,589900.0,0.0,0.0,589900.0
15214,2025-11-19 14:52:33,5410500,1,5410500.0,5410500.0,5410500.0,0.0,0.0,5410500.0
15215,2025-11-19 14:52:33,1597300,11,1597300.0,1597300.0,1597300.0,0.0,0.0,1597300.0
15216,2025-11-19 14:52:33,2007900,3,2007900.0,2007900.0,2007900.0,0.0,0.0,2007900.0
15217,2025-11-19 14:52:33,357494800,1,357494800.0,357494800.0,357494800.0,0.0,0.0,357494800.0
15218,2025-11-19 14:52:33,3896500,1,3896500.0,3896500.0,3896500.0,0.0,0.0,3896500.0
15219,2025-11-19 14:52:33,2617600,6,2617600.0,2617600.0,2617600.0,0.0,0.0,2617600.0
15220,2025-11-19 14:52:33,3346800,1,3346800.0,3346800.0,3346800.0,0.0,0.0,3346800.0
15221,2025-11-19 14:52:33,16312300,1,16312300.0,16312300.0,16312300.0,0.0,0.0,16312300.0
15222,2025-11-19 14:52:33,589100,5,589100.0,589100.0,589100.0,0.0,0.0,589100.0
15223,2025-11-19 14:52:33,2521900,11,2521900.0,2521900.0,2521900.0,0.0,0.0,2521900.0
15224,2025-11-19 14:52:33,170000,6,170000.0,170000.0,170000.0,0.0,0.0,170000.0
15225,2025-11-19 14:52:33,728900,2,728900.0,728900.0,728900.0,0.0,0.0,728900.0
15226,2025-11-19 14:52:33,1178700,2,1178700.0,1178700.0,1178700.0,0.0,0.0,1178700.0
15227,2025-11-19 14:52:33,146400,13,146400.0,146400.0,146400.0,0.0,0.0,146400.0
15228,2025-11-19 14:52:33,152700,7,152700.0,152700.0,152700.0,0.0,0.0,152700.0
15229,2025-11-19 14:52:33,2617000,11,2617000.0,2617000.0,2617000.0,0.0,0.0,2617000.0
15230,2025-11-19 14:52:33,590000,1,590000.0,590000.0,590000.0,0.0,0.0,590000.0
15231,2025-11-19 14:52:33,2617100,5,2617100.0,2617100.0,2617100.0,0.0,0.0,2617100.0
15232,2025-11-19 14:52:33,439600,4,439600.0,439600.0,439600.0,0.0,0.0,439600.0
15233,2025-11-19 14:52:33,2617300,9,2617300.0,2617300.0,2617300.0,0.0,0.0,2617300.0
15234,2025-11-19 14:52:33,3562000,2,3562000.0,3562000.0,3562000.0,0.0,0.0,3562000.0
15235,2025-11-19 14:52:33,2000000,9,2000000.0,2000000.0,2000000.0,0.0,0.0,2000000.0
15236,2025-11-19 14:52:33,1208600,3,1208600.0,1208600.0,1208600.0,0.0,0.0,1208600.0
15237,2025-11-19 14:52:33,2007900,3,2007900.0,2007900.0,2007900.0,0.0,0.0,2007900.0
15238,2025-11-19 14:52:33,580900,3,580900.0,580900.0,580900.0,0.0,0.0,580900.0
15240,2025-11-19 14:52:33,8608200,3,8608200.0,8608200.0,8608200.0,0.0,0.0,8608200.0
15241,2025-11-19 14:52:33,906400,3,906400.0,906400.0,906400.0,0.0,0.0,906400.0
15242,2025-11-19 14:52:33,2616600,6,2616600.0,2616600.0,2616600.0,0.0,0.0,2616600.0
15244,2025-11-19 14:52:33,753300,6,753300.0,753300.0,753300.0,0.0,0.0,753300.0
15245,2025-11-19 14:52:33,2609700,10,2609700.0,2609700.0,2609700.0,0.0,0.0,2609700.0
15246,2025-11-19 14:52:33,2184500,7,2184500.0,2184500.0,2184500.0,0.0,0.0,2184500.0
15247,2025-11-19 14:52:33,5002300,2,5002300.0,5002300.0,5002300.0,0.0,0.0,5002300.0
15248,2025-11-19 14:52:33,3156800,7,3156800.0,3156800.0,3156800.0,0.0,0.0,3156800.0
15249,2025-11-19 14:52:33,290000,4,290000.0,290000.0,290000.0,0.0,0.0,290000.0
15250,2025-11-19 14:52:33,976200,3,976200.0,976200.0,976200.0,0.0,0.0,976200.0
15251,2025-11-19 14:52:33,7455500,3,7455500.0,7455500.0,7455500.0,0.0,0.0,7455500.0
15252,2025-11-19 14:52:33,1200200,15,1200200.0,1200200.0,1200200.0,0.0,0.0,1200200.0
15253,2025-11-19 14:52:33,254100,8,254100.0,254100.0,254100.0,0.0,0.0,254100.0
15254,2025-11-19 14:52:33,989800,2,989800.0,989800.0,989800.0,0.0,0.0,989800.0
15255,2025-11-19 14:52:33,756600,3,756600.0,756600.0,756600.0,0.0,0.0,756600.0
15256,2025-11-19 14:52:33,1350700,6,1350700.0,1350700.0,1350700.0,0.0,0.0,1350700.0
15257,2025-11-19 14:52:33,200000,3,200000.0,200000.0,200000.0,0.0,0.0,200000.0
15258,2025-11-19 14:52:33,7750800,3,7750800.0,7750800.0,7750800.0,0.0,0.0,7750800.0
15259,2025-11-19 14:52:33,1250900,1,1250900.0,1250900.0,1250900.0,0.0,0.0,1250900.0
15260,2025-11-19 14:52:33,877500,6,877500.0,877500.0,877500.0,0.0,0.0,877500.0
15263,2025-11-19 14:52:33,1482600,12,1482600.0,1482600.0,1482600.0,0.0,0.0,1482600.0
15264,2025-11-19 14:52:33,9210200,1,9210200.0,9210200.0,9210200.0,0.0,0.0,9210200.0
15265,2025-11-19 14:52:33,2000000,8,2000000.0,2000000.0,2000000.0,0.0,0.0,2000000.0
15266,2025-11-19 14:52:33,2597400,5,2597400.0,2597400.0,2597400.0,0.0,0.0,2597400.0
15267,2025-11-19 14:52:33,2621100,8,2621100.0,2621100.0,2621100.0,0.0,0.0,2621100.0
15268,2025-11-19 14:52:33,6962700,3,6962700.0,6962700.0,6962700.0,0.0,0.0,6962700.0
15269,2025-11-19 14:52:33,1299800,5,1299800.0,1299800.0,1299800.0,0.0,0.0,1299800.0
15270,2025-11-19 14:52:33,610300,14,610300.0,610300.0,610300.0,0.0,0.0,610300.0
15271,2025-11-19 14:52:33,500003100,2,500003100.0,500003100.0,500003100.0,0.0,0.0,500003100.0
15272,2025-11-19 14:52:33,1154000,3,1154000.0,1154000.0,1154000.0,0.0,0.0,1154000.0
15273,2025-11-19 14:52:33,4520800,2,4520800.0,4520800.0,4520800.0,0.0,0.0,4520800.0
15274,2025-11-19 14:52:33,2620900,5,2620900.0,2620900.0,2620900.0,0.0,0.0,2620900.0
15275,2025-11-19 14:52:33,2622000,6,2622000.0,2622000.0,2622000.0,0.0,0.0,2622000.0
15276,2025-11-19 14:52:33,5002300,3,5002300.0,5002300.0,5002300.0,0.0,0.0,5002300.0
15278,2025-11-19 14:52:33,387100,1,387100.0,387100.0,387100.0,0.0,0.0,387100.0
15279,2025-11-19 14:52:33,7006900,2,7006900.0,7006900.0,7006900.0,0.0,0.0,7006900.0
15280,2025-11-19 14:52:33,859000,7,859000.0,859000.0,859000.0,0.0,0.0,859000.0
15281,2025-11-19 14:52:33,1970100,6,1970100.0,1970100.0,1970100.0,0.0,0.0,1970100.0
15282,2025-11-19 14:52:33,1716200,2,1716200.0,1716200.0,1716200.0,0.0,0.0,1716200.0
15283,2025-11-19 14:52:33,13195100,2,13195100.0,13195100.0,13195100.0,0.0,0.0,13195100.0
15284,2025-11-19 14:52:33,1987300,2,1987300.0,1987300.0,1987300.0,0.0,0.0,1987300.0
15285,2025-11-19 14:52:33,193400,3,193400.0,193400.0,193400.0,0.0,0.0,193400.0
15286,2025-11-19 14:52:33,1917800,2,1917800.0,1917800.0,1917800.0,0.0,0.0,1917800.0
15287,2025-11-19 14:52:33,866500,10,866500.0,866500.0,866500.0,0.0,0.0,866500.0
15288,2025-11-19 14:52:33,7703900,4,7703900.0,7703900.0,7703900.0,0.0,0.0,7703900.0
15291,2025-11-19 14:52:33,800000,14,800000.0,800000.0,800000.0,0.0,0.0,800000.0
15294,2025-11-19 14:52:33,806400,2,806400.0,806400.0,806400.0,0.0,0.0,806400.0
15295,2025-11-19 14:52:33,964400,2,964400.0,964400.0,964400.0,0.0,0.0,964400.0
15296,2025-11-19 14:52:33,250000500,1,250000500.0,250000500.0,250000500.0,0.0,0.0,250000500.0
15298,2025-11-19 14:52:33,82954100,3,82954100.0,82954100.0,82954100.0,0.0,0.0,82954100.0
15299,2025-11-19 14:52:33,601229100,1,601229100.0,601229100.0,601229100.0,0.0,0.0,601229100.0
15300,2025-11-19 14:52:33,39029700,1,39029700.0,39029700.0,39029700.0,0.0,0.0,39029700.0
15301,2025-11-19 14:52:33,231599600,2,231599600.0,231599600.0,231599600.0,0.0,0.0,231599600.0
15302,2025-11-19 14:52:33,55345100,2,55345100.0,55345100.0,55345100.0,0.0,0.0,55345100.0
15303,2025-11-19 14:52:33,145923200,4,145923200.0,145923200.0,145923200.0,0.0,0.0,145923200.0
15304,2025-11-19 14:52:33,316544800,1,316544800.0,316544800.0,316544800.0,0.0,0.0,316544800.0
15305,2025-11-19 14:52:33,121562200,4,121562200.0,121562200.0,121562200.0,0.0,0.0,121562200.0
15306,2025-11-19 14:52:33,11331600,2,11331600.0,11331600.0,11331600.0,0.0,0.0,11331600.0
15307,2025-11-19 14:52:33,74906900,1,74906900.0,74906900.0,74906900.0,0.0,0.0,74906900.0
15308,2025-11-19 14:52:33,26098800,1,26098800.0,26098800.0,26098800.0,0.0,0.0,26098800.0
15310,2025-11-19 14:52:33,7079500,2,7079500.0,7079500.0,7079500.0,0.0,0.0,7079500.0
15311,2025-11-19 14:52:33,13782200,4,13782200.0,13782200.0,13782200.0,0.0,0.0,13782200.0
15312,2025-11-19 14:52:33,9990000,4,9990000.0,9990000.0,9990000.0,0.0,0.0,9990000.0
15313,2025-11-19 14:52:33,53788300,5,53788300.0,53788300.0,53788300.0,0.0,0.0,53788300.0
15322,2025-11-19 14:52:33,197500,5,197500.0,197500.0,197500.0,0.0,0.0,197500.0
15323,2025-11-19 14:52:33,1544100,7,1544100.0,1544100.0,1544100.0,0.0,0.0,1544100.0
15324,2025-11-19 14:52:33,332300,1,332300.0,332300.0,332300.0,0.0,0.0,332300.0
15325,2025-11-19 14:52:33,192600,2,192600.0,192600.0,192600.0,0.0,0.0,192600.0
15329,2025-11-19 14:52:33,2228900,3,2228900.0,2228900.0,2228900.0,0.0,0.0,2228900.0
15330,2025-11-19 14:52:33,1598300,4,1598300.0,1598300.0,1598300.0,0.0,0.0,1598300.0
15331,2025-11-19 14:52:33,6000200,5,6000200.0,6000200.0,6000200.0,0.0,0.0,6000200.0
15332,2025-11-19 14:52:33,152265800,3,152265800.0,152265800.0,152265800.0,0.0,0.0,152265800.0
15333,2025-11-19 14:52:33,150000000,4,150000000.0,150000000.0,150000000.0,0.0,0.0,150000000.0
15334,2025-11-19 14:52:33,366249900,4,366249900.0,366249900.0,366249900.0,0.0,0.0,366249900.0
15336,2025-11-19 14:52:33,157567600,3,157567600.0,157567600.0,157567600.0,0.0,0.0,157567600.0
15337,2025-11-19 14:52:33,423074700,3,423074700.0,423074700.0,423074700.0,0.0,0.0,423074700.0
15339,2025-11-19 14:52:33,52075000,1,52075000.0,52075000.0,52075000.0,0.0,0.0,52075000.0
15341,2025-11-19 14:52:33,1898156300,3,1898156300.0,1898156300.0,1898156300.0,0.0,0.0,1898156300.0
15343,2025-11-19 14:52:33,344225600,1,344225600.0,344225600.0,344225600.0,0.0,0.0,344225600.0
15344,2025-11-19 14:52:33,91929700,1,91929700.0,91929700.0,91929700.0,0.0,0.0,91929700.0
15345,2025-11-19 14:52:33,8557700,3,8557700.0,8557700.0,8557700.0,0.0,0.0,8557700.0
15346,2025-11-19 14:52:33,51302600,2,51302600.0,51302600.0,51302600.0,0.0,0.0,51302600.0
15347,2025-11-19 14:52:33,490000000,1,490000000.0,490000000.0,490000000.0,0.0,0.0,490000000.0
15348,2025-11-19 14:52:33,96810300,3,96810300.0,96810300.0,96810300.0,0.0,0.0,96810300.0
15349,2025-11-19 14:52:33,37809000,2,37809000.0,37809000.0,37809000.0,0.0,0.0,37809000.0
15350,2025-11-19 14:52:33,86155200,1,86155200.0,86155200.0,86155200.0,0.0,0.0,86155200.0
15351,2025-11-19 14:52:33,261359500,2,261359500.0,261359500.0,261359500.0,0.0,0.0,261359500.0
15352,2025-11-19 14:52:33,6083400,1,6083400.0,6083400.0,6083400.0,0.0,0.0,6083400.0
15353,2025-11-19 14:52:33,30906200,1,30906200.0,30906200.0,30906200.0,0.0,0.0,30906200.0
15354,2025-11-19 14:52:33,36934400,2,36934400.0,36934400.0,36934400.0,0.0,0.0,36934400.0
15355,2025-11-19 14:52:33,68288500,3,68288500.0,68288500.0,68288500.0,0.0,0.0,68288500.0
15356,2025-11-19 14:52:33,19664700,4,19664700.0,19664700.0,19664700.0,0.0,0.0,19664700.0
15357,2025-11-19 14:52:33,70004600,4,70004600.0,70004600.0,70004600.0,0.0,0.0,70004600.0
15359,2025-11-19 14:52:33,2611800,3,2611800.0,2611800.0,2611800.0,0.0,0.0,2611800.0
15360,2025-11-19 14:52:33,13819000,1,13819000.0,13819000.0,13819000.0,0.0,0.0,13819000.0
15361,2025-11-19 14:52:33,21585400,2,21585400.0,21585400.0,21585400.0,0.0,0.0,21585400.0
15362,2025-11-19 14:52:33,23266400,2,23266400.0,23266400.0,23266400.0,0.0,0.0,23266400.0
15363,2025-11-19 14:52:33,33371800,1,33371800.0,33371800.0,33371800.0,0.0,0.0,33371800.0
15366,2025-11-19 14:52:33,27972300,2,27972300.0,27972300.0,27972300.0,0.0,0.0,27972300.0
15367,2025-11-19 14:52:33,64916800,1,64916800.0,64916800.0,64916800.0,0.0,0.0,64916800.0
15368,2025-11-19 14:52:33,51482900,3,51482900.0,51482900.0,51482900.0,0.0,0.0,51482900.0
15370,2025-11-19 14:52:33,1520800,2,1520800.0,1520800.0,1520800.0,0.0,0.0,1520800.0
15371,2025-11-19 14:52:33,11957300,1,11957300.0,11957300.0,11957300.0,0.0,0.0,11957300.0
15372,2025-11-19 14:52:33,41603400,6,41603400.0,41603400.0,41603400.0,0.0,0.0,41603400.0
15373,2025-11-19 14:52:33,27206900,3,27206900.0,27206900.0,27206900.0,0.0,0.0,27206900.0
15374,2025-11-19 14:52:33,2611500,4,2611500.0,2611500.0,2611500.0,0.0,0.0,2611500.0
15375,2025-11-19 14:52:33,2608700,1,2608700.0,2608700.0,2608700.0,0.0,0.0,2608700.0
15376,2025-11-19 14:52:33,3585700,3,3585700.0,3585700.0,3585700.0,0.0,0.0,3585700.0
15377,2025-11-19 14:52:33,26166000,2,26166000.0,26166000.0,26166000.0,0.0,0.0,26166000.0
15378,2025-11-19 14:52:33,31666700,3,31666700.0,31666700.0,31666700.0,0.0,0.0,31666700.0
15379,2025-11-19 14:52:33,4872100,3,4872100.0,4872100.0,4872100.0,0.0,0.0,4872100.0
15380,2025-11-19 14:52:33,14710900,1,14710900.0,14710900.0,14710900.0,0.0,0.0,14710900.0
15381,2025-11-19 14:52:33,100007900,2,100007900.0,100007900.0,100007900.0,0.0,0.0,100007900.0
15383,2025-11-19 14:52:33,125500,7,125500.0,125500.0,125500.0,0.0,0.0,125500.0
15384,2025-11-19 14:52:33,27458100,5,27458100.0,27458100.0,27458100.0,0.0,0.0,27458100.0
15385,2025-11-19 14:52:33,32589300,6,32589300.0,32589300.0,32589300.0,0.0,0.0,32589300.0
15386,2025-11-19 14:52:33,8502500,5,8502500.0,8502500.0,8502500.0,0.0,0.0,8502500.0
15387,2025-11-19 14:52:33,34961400,6,34961400.0,34961400.0,34961400.0,0.0,0.0,34961400.0
15388,2025-11-19 14:52:33,6747800,1,6747800.0,6747800.0,6747800.0,0.0,0.0,6747800.0
15389,2025-11-19 14:52:33,133395400,2,133395400.0,133395400.0,133395400.0,0.0,0.0,133395400.0
15390,2025-11-19 14:52:33,3696500,2,3696500.0,3696500.0,3696500.0,0.0,0.0,3696500.0
15391,2025-11-19 14:52:33,78661500,2,78661500.0,78661500.0,78661500.0,0.0,0.0,78661500.0
15392,2025-11-19 14:52:33,24255900,2,24255900.0,24255900.0,24255900.0,0.0,0.0,24255900.0
15393,2025-11-19 14:52:33,6291100,5,6291100.0,6291100.0,6291100.0,0.0,0.0,6291100.0
15395,2025-11-19 14:52:33,1990000,1,1990000.0,1990000.0,1990000.0,0.0,0.0,1990000.0
15426,2025-11-19 14:52:33,248297400,2,248297400.0,248297400.0,248297400.0,0.0,0.0,248297400.0
15427,2025-11-19 14:52:33,9828500,2,9828500.0,9828500.0,9828500.0,0.0,0.0,9828500.0
15428,2025-11-19 14:52:33,11127900,3,11127900.0,11127900.0,11127900.0,0.0,0.0,11127900.0
15430,2025-11-19 14:52:33,20000200,3,20000200.0,20000200.0,20000200.0,0.0,0.0,20000200.0
15431,2025-11-19 14:52:33,928883800,2,928883800.0,928883800.0,928883800.0,0.0,0.0,928883800.0
15432,2025-11-19 14:52:33,237218900,1,237218900.0,237218900.0,237218900.0,0.0,0.0,237218900.0
15433,2025-11-19 14:52:33,194263300,3,194263300.0,194263300.0,194263300.0,0.0,0.0,194263300.0
15434,2025-11-19 14:52:33,274838900,1,274838900.0,274838900.0,274838900.0,0.0,0.0,274838900.0
15435,2025-11-19 14:52:33,23535200,3,23535200.0,23535200.0,23535200.0,0.0,0.0,23535200.0
15436,2025-11-19 14:52:33,371028500,1,371028500.0,371028500.0,371028500.0,0.0,0.0,371028500.0
15437,2025-11-19 14:52:33,89086400,1,89086400.0,89086400.0,89086400.0,0.0,0.0,89086400.0
15438,2025-11-19 14:52:33,5000000,2,5000000.0,5000000.0,5000000.0,0.0,0.0,5000000.0
15439,2025-11-19 14:52:33,18284300,1,18284300.0,18284300.0,18284300.0,0.0,0.0,18284300.0
15440,2025-11-19 14:52:33,39706600,3,39706600.0,39706600.0,39706600.0,0.0,0.0,39706600.0
15442,2025-11-19 14:52:33,5188700,5,5188700.0,5188700.0,5188700.0,0.0,0.0,5188700.0
15473,2025-11-19 14:52:33,665000000,1,665000000.0,665000000.0,665000000.0,0.0,0.0,665000000.0
15474,2025-11-19 14:52:33,2865886700,1,2865886700.0,2865886700.0,2865886700.0,0.0,0.0,2865886700.0
15475,2025-11-19 14:52:33,665000000,1,665000000.0,665000000.0,665000000.0,0.0,0.0,665000000.0
15476,2025-11-19 14:52:33,399999600,2,399999600.0,399999600.0,399999600.0,0.0,0.0,399999600.0
15477,2025-11-19 14:52:33,54471200,3,54471200.0,54471200.0,54471200.0,0.0,0.0,54471200.0
15479,2025-11-19 14:52:33,129753000,1,129753000.0,129753000.0,129753000.0,0.0,0.0,129753000.0
15480,2025-11-19 14:52:33,90002900,2,90002900.0,90002900.0,90002900.0,0.0,0.0,90002900.0
15482,2025-11-19 14:52:33,450000000,1,450000000.0,450000000.0,450000000.0,0.0,0.0,450000000.0
15485,2025-11-19 14:52:33,19989700,5,19989700.0,19989700.0,19989700.0,0.0,0.0,19989700.0
15486,2025-11-19 14:52:33,3702523300,2,3702523300.0,3702523300.0,3702523300.0,0.0,0.0,3702523300.0
15487,2025-11-19 14:52:33,125635500,1,125635500.0,125635500.0,125635500.0,0.0,0.0,125635500.0
15488,2025-11-19 14:52:33,148163700,5,148163700.0,148163700.0,148163700.0,0.0,0.0,148163700.0
15490,2025-11-19 14:52:33,168644900,1,168644900.0,168644900.0,168644900.0,0.0,0.0,168644900.0
15491,2025-11-19 14:52:33,477934200,2,477934200.0,477934200.0,477934200.0,0.0,0.0,477934200.0
15492,2025-11-19 14:52:33,214735500,2,214735500.0,214735500.0,214735500.0,0.0,0.0,214735500.0
15494,2025-11-19 14:52:33,6678000,1,6678000.0,6678000.0,6678000.0,0.0,0.0,6678000.0
15495,2025-11-19 14:52:33,30881700,1,30881700.0,30881700.0,30881700.0,0.0,0.0,30881700.0
15496,2025-11-19 14:52:33,7533600,2,7533600.0,7533600.0,7533600.0,0.0,0.0,7533600.0
15497,2025-11-19 14:52:33,34876300,1,34876300.0,34876300.0,34876300.0,0.0,0.0,34876300.0
15498,2025-11-19 14:52:33,134327600,1,134327600.0,134327600.0,134327600.0,0.0,0.0,134327600.0
15500,2025-11-19 14:52:33,41060600,5,41060600.0,41060600.0,41060600.0,0.0,0.0,41060600.0
15501,2025-11-19 14:52:33,9183900,3,9183900.0,9183900.0,9183900.0,0.0,0.0,9183900.0
15502,2025-11-19 14:52:33,47768800,1,47768800.0,47768800.0,47768800.0,0.0,0.0,47768800.0
